,active,cnt_inactive_pings,description,dist_24_hours,dist_72_hours,dist_total,gender,id,images,isMobile,is_alive,last_updated,latestPing,latest_ping_datetime,length,name,pingAge,pingCriteria,pings,platform,profile_url,species,species_group,species_icons,species_id,stageOfLife,tagDate,tagIdNumber,tagLocation,videos,weight,zping
279,1,0,"<p>This tiger shark, tagged on Ningaloo Reef, was named in honor of the veterans in Australia and New Zealand. ANZAC national days is celebrated on April 25th.</p>
",0.0,0.0,86.27,Female,157,"[{'id': '494', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/157/FAcP4L_3emrng_04242014_ocearch_westernaustralia_0393.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '495', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/157/0H2oJF_lqzjxw_04242014_ocearch_westernaustralia_0505-copy-copy.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '496', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/157/OjQlyx_uwnzvi_04242014_ocearch_westernaustralia_0647.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531430777.0,,2015-05-08T19:45:52Z,12 ft 8 in.,ANZAC,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '44719', 'active': '1', 'datetime': '9 May 2015 4:45:52 AM', 'tz_datetime': '9 May 2015 4:45:52 AM +0900', 'latitude': '-22.80156', 'longitude': '113.67879'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Adult,24 April 2015,146717,"Ningaloo Reef, Australia ",[],,
280,1,0,"<p>Unama&#39;ki is what the indigenous Mi&#39;kmaq people of Nova Scotia call Cape Breton and it means &quot;land of the fog.&quot; As a big mature female, Unama&#39;ki has the potential to lead us to the site where she gives birth and exposes a new white shark nursery.</p>",83.42,83.42,5987.74,Female,355,"[{'id': '900', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/355/s2Izy8_unamaki-tracker-image.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,,,2020-05-05T14:50:35Z,15 ft 5 in.,Unama'ki,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '103300', 'active': '1', 'datetime': '5 May 2020 11:50:35 PM', 'tz_datetime': '5 May 2020 11:50:35 PM +0900', 'latitude': '31.09804', 'longitude': '-65.50793'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Adult,20 September 2019,173769,"Scaterie Island, Nova Scotia",[],"2,076 lbs",
281,1,0,"<p>Leeuwin, the tiger shark, is named after the Leeuwin current. The Leeuwin current is a warm ocean current, which flows southwards near the western coast of Australia. It rounds Cape Leeuwin to enter the waters south of Australia where its influence extends as far as Tasmania.</p>
",0.0,0.0,824.97,Female,159,"[{'id': '500', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/159/IfSKSk_bflnze_04272014_ocearch_westernaustralia_0415.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '501', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/159/FHbgwR_gloysh_04272014_ocearch_westernaustralia_0715.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '502', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/159/tv776E_wiktkt_04272014_ocearch_westernaustralia_0683.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '503', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/159/wkGGIR_8zfts7_04272014_ocearch_westernaustralia_0417.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531848256.0,,2016-11-09T10:49:29Z,9 ft 9 in.,Leeuwin,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '56096', 'active': '1', 'datetime': '9 November 2016 7:49:29 PM', 'tz_datetime': '9 November 2016 7:49:29 PM +0900', 'latitude': '-20.87385', 'longitude': '108.78215'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Sub-Adult,27 April 2015,146703,"Ningaloo Reef, Australia ",[],416 lb,
282,1,0,"<p>Luke Leech from Nickol Bay Sport Fishing Club named this tiger shark after Nickol Bay where they have learned a great deal about tiger sharks and is an area commonly used by the local recreational anglers. The club is interested in the conservation and research of tiger sharks.</p>
",0.0,0.0,184.72,Female,165,"[{'id': '520', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/165/FsS8N9_zrizxs_amszy4_05022015_ocearch_westernaustralia_0432.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '521', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/165/Zul4Ih_tfzmnu_ao1vmg_05022015_ocearch_westernaustralia_0093.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531438226.0,,2015-08-31T19:57:54Z,11 ft 54 in.,Nickol,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '46827', 'active': '1', 'datetime': '1 September 2015 4:57:54 AM', 'tz_datetime': '1 September 2015 4:57:54 AM +0900', 'latitude': '-22.39184', 'longitude': '113.60975'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Adult,2 May 2015,149047,"Ningaloo Reef, Australia ",[],712.5 lb,
283,1,0,"<p>Caught by the crew of the Free Nicky in the Carl Darenberg Memorial Shark&rsquo;s Eye Tournament, the mako was named after tournament founder, the late Carl Darenberg. &ldquo;It was a great honor for me to name that fish after my lifelong friend,&rdquo; said the tournament winner Joe Gaviola. &ldquo;I fished in one of Carl&rsquo;s first tournaments in 1973 with my dad. It is very exciting to see how his shark tournament has evolved.&quot;</p>
",0.0,0.0,2617.05,Female,175,"[{'id': '541', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/175/01Uy5S_kyyd4b_carl.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531844065.0,,2015-10-04T10:25:21Z,6 ft 9 in.,Carl,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '47251', 'active': '1', 'datetime': '4 October 2015 7:25:21 PM', 'tz_datetime': '4 October 2015 7:25:21 PM +0900', 'latitude': '43.45859', 'longitude': '-61.69751'}]",,,Mako Shark (Isurus oxyrinchus),other,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",2,Sub-Adult,18 July 2015,141198,"Montauk, NY",[],150 lb,
284,1,0,"<p>The Hampton Wildlife Fund Inc. is a charitable organization whose mission is to assist in educational and other endeavors&nbsp;that contribute to the conservation and protection of the wildlife and marine resources of the SC. The Fund, established in 1981, is named for Harry R.E. Hampton, South Carolina&rsquo;s first true conservationist. Thus, &ldquo;Harry-Ette&rdquo; is appropriately named in his memory. Please visit www.hamptonwildlifefund.org on the web or on Facebook.</p>
",0.0,0.0,272.74,Female,182,"[{'id': '557', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/182/7pkXc9_pveazi_img_1896_web.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531435922.0,,2015-12-16T10:14:00Z,12 ft 4 in.,Harry Ette,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '48492', 'active': '1', 'datetime': '16 December 2015 7:14:00 PM', 'tz_datetime': '16 December 2015 7:14:00 PM +0900', 'latitude': '36.1678', 'longitude': '-73.52621'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Adult,4 November 2015,153523,"Port Royal Sound, SC",[],850 lb,
285,1,0,"<p>Shark Maimiti was the largest female tagged on an expedition by collaborating scientists at Norfolk Island and the only shark to be caught twice. She was named after Maimiti Christian, a Polynesia princess and the wife of Fletcher Christian -the mutineer of the HMS Bounty. The tiger sharks around Norfolk Island were tagged by an international team of scientists from Australia and the USA, to understand what areas around the island the sharks use. This is part of a larger research program to determine if these sharks hang around the offshore islands where they are tagged, or if they travel over to Australia, New Zealand, or further.</p>",6.6,6.6,2049.2,Female,388,"[{'filename': 'https://ocearch-prod.s3.amazonaws.com/media/species/galeocerdo-cuvier_tigershark-tracker-image.jpg', 'is_primary': True}]",False,1,,,2020-05-04T20:31:47Z,14 ft. 1in,Miamiti,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '103265', 'active': '1', 'datetime': '5 May 2020 4:48:43 AM', 'tz_datetime': '5 May 2020 4:48:43 AM +0900', 'latitude': '-29.07732', 'longitude': '167.90462'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Adult,26 February 2020,198174,Norfolk Island,[],,
286,1,0,"<p>Ferg is an adult white shark named in memory&nbsp;of Ray &quot;Ferg&quot; Ferguson, one of the founders of OCEARCH&#39;s incredible partner Costa Sunglasses. His legacy lives on through the support Costa continues to give to our mission to ensure future generations have healthy oceans.</p>",0.0,0.0,3108.87,Male,364,"[{'id': '908', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/364/lnsJNH_09302019_ocearch_wironbound_novascotia_0205-copy.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,,,2020-04-22T14:52:46Z,11 ft 8 in.,Ferg,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '102293', 'active': '1', 'datetime': '15 April 2020 9:16:51 AM', 'tz_datetime': '15 April 2020 9:16:51 AM +0900', 'latitude': '37.37464', 'longitude': '-75.01174'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Adult,30 September 2019,175010,"Lunenburg, Nova Scotia",[],874 lbs,
287,1,0,"<p>White shark Teazer is named after a ghost ship, called the Young Teazer,&nbsp;that lore has it returns to the Mahone Bay area every year. Just like the ship returns, OCEARCH will be watching closely to see if white shark Teazer also returns on a regular basis.</p>",0.0,0.0,1837.06,Male,367,"[{'id': '910', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/367/SxFDYC_teazer-tracker-image.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,,,2020-03-27T14:12:34Z,10 ft 9 in.,Teazer,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '101409', 'active': '1', 'datetime': '27 March 2020 11:11:44 PM', 'tz_datetime': '27 March 2020 11:11:44 PM +0900', 'latitude': '28.68882', 'longitude': '-80.11075'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,3 October 2019,173760,"Lunenburg, Nova Scotia",[],651 lbs,
288,1,0,"<p>This female tiger shark was named in honor of the Orlando community.</p>
",0.0,0.0,265.94,Female,196,"[{'id': '590', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/196/u7UfNQ_rp4kiz_06162016_ocearch_nc_0356.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1544039490.0,,2016-07-18T08:09:33Z,7 ft 8 in.,Orlando,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '52007', 'active': '1', 'datetime': '18 July 2016 5:09:33 PM', 'tz_datetime': '18 July 2016 5:09:33 PM +0900', 'latitude': '34.38893', 'longitude': '-77.37162'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Juvenile,16 June 2016,159817,"Wrightsville Beach, NC",[],164 lb,
289,1,0,<p>Whtie shark Scotia was tagged as part of Expedition Nova Scotia in 2019. She is named for all of the wonderful people of Nova Scotia who have been so supportive of the work OCEARCH is doing off their coast.</p>,0.0,0.0,1201.64,Female,366,"[{'filename': 'https://ocearch-prod.s3.amazonaws.com/media/species/carcharodon-carcharias_whiteshark_img_2013.jpg', 'is_primary': True}]",False,1,,,2019-11-15T11:31:49Z,11 ft.,Scotia,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '96860', 'active': '1', 'datetime': '15 November 2019 8:31:49 PM', 'tz_datetime': '15 November 2019 8:31:49 PM +0900', 'latitude': '34.60355', 'longitude': '-76.80553'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,1 October 2019,170023,"Lunenburg, Nova Scotia",[],753,
290,1,0,"<p>Johnny is a mature male blue shark caught and tagged by researchers at the Woods Hole Oceanographic Institution aboard the M/V Machaca. He was named by Max Kaplan after a close friend who also loved ocean exploration. Photo by Nuno Sa.</p>
",0.0,0.0,584.58,Male,203,"[{'id': '609', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/203/G3lRlQ_q7o03x__blue_tubarao-azul_acores_429533.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531421476.0,,2016-08-04T06:44:03Z,8 ft 4 in.,Johnny,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '52230', 'active': '1', 'datetime': '28 July 2016 7:55:38 PM', 'tz_datetime': '28 July 2016 7:55:38 PM +0900', 'latitude': '43.13098', 'longitude': '-56.49265'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,13 October 2015,141261,"Cape Cod, MA",[],260 lb,
291,1,0,"<p>Mahkato was tagged by researchers at the Woods Hole Oceanographic Institution aboard the MV Machaca. He was named by Megan DuVal, a 13-year-old future marine biologist and shark lover from Salt Lake City, Utah. The name Mahkato comes from the language of the Dakota tribe. In this language, it means &ldquo;blue-green earth&rdquo;, which refers to the blue-green color of the clay in that region. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,2787.85,Male,216,"[{'id': '636', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/216/LQy6hp_jzgeqh_mahkato_tane-sinclair-taylor_whoi2-023.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531437494.0,,2016-12-06T10:42:18Z,8 ft 1 in.,Mahkato,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '57173', 'active': '1', 'datetime': '6 December 2016 7:42:18 PM', 'tz_datetime': '6 December 2016 7:42:18 PM +0900', 'latitude': '39.01181', 'longitude': '-55.43461'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,27 August 2016,106748,"Cape Cod, MA",[],210 lb,
292,1,0,"<p>This young white shark is named after Manhattan. We hope the tracking of these sharks near by the city will help connect people to our ocean movement.</p>
",0.0,0.0,2549.64,Male,213,"[{'id': '630', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/213/2mBC3j_hbjncm_08232016_ocearch_newyork_1206.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '631', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/213/yC7FBU_jfyugx_08232016_ocearch_newyork_0828.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '632', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/213/TYnhp6_hc3mcy_08232016_ocearch_newyork_1195.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '633', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/213/m9Awoz_0fi8p0_08232016_ocearch_newyork_1552.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1559354405.0,,2018-02-09T10:38:26Z,5 ft 3 in.,Manhattan,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '69595', 'active': '1', 'datetime': '9 February 2018 7:38:26 PM', 'tz_datetime': '9 February 2018 7:38:26 PM +0900', 'latitude': '30.23063', 'longitude': '-79.89454'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Young of Year,23 August 2016,163694,"Montauk, NY",[],72.75 lb,
293,1,0,"<p>Rocky Mazzanti was named by the Team at eMazzanti Technologies in honor of their ocean-loving Shih Tzu, who recently passed away. She was tagged by Tom Burns and Eric Savetsky aboard the MV Endurance. This tagged whale shark is part of the TOTEM Project based at the Woods Hole Oceanographic Institution. For more information visit the TOTEM Project website (https://simonthorrold.com/totem/).</p>
",0.0,0.0,1718.24,Female,233,"[{'id': '678', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/233/dfCAKz_lrklrl_whale-shark-1-2016-cr-resize.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531439252.0,,2017-04-26T03:34:08Z,25 ft,Rocky Mazzanti,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '58771', 'active': '1', 'datetime': '24 October 2016 9:12:24 PM', 'tz_datetime': '24 October 2016 9:12:24 PM +0900', 'latitude': '38.5389', 'longitude': '-68.8206'}]",,,Whale Shark (Rhincodon Typus),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",14,Adult,24 August 2016,163701,"Cape Cod, MA",[],"25,000 lb",
294,1,0,"<p>Posidonia takes her name from the endemic to the Mediterranean sea seagrass species, Posidonia oceanica. The Posidonia ecosystem provides home to many species of fish, as well as shelter to the eggs of many organisms. For sea turtles, it provides habitat and feeding ground. The genus Posidonia is named after Poseidon, the Greek god of the seas!</p>
",0.0,0.0,2127.76,Female,298,"[{'id': '853', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/298/lbLNQu_k0ofid_loggerhead.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '833', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/298/nlHfUA_b7u51f_conservation-logo.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '834', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/298/9UILjt_820mva_mava-logo.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '835', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/298/VGT1df_7buxdx_project-partner.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1538146984.0,,2018-09-25T14:11:17Z,2 ft 6 in.,Posidonia,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '77851', 'active': '1', 'datetime': '25 September 2018 11:11:17 PM', 'tz_datetime': '25 September 2018 11:11:17 PM +0900', 'latitude': '45.54183', 'longitude': '13.36239'}]",,,Loggerhead Sea Turtle (Caretta caretta),turtle,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",22,Adult,17 June 2018,54052,"Kyparissia Bay, Greece",[],,
295,0,0,asd,0.0,0.0,0.0,Male,87,"[{'filename': 'https://ocearch-prod.s3.amazonaws.com/media/species/prionace-glauca_1200px-prionace_glauca_1.jpg', 'is_primary': True}]",False,1,1389276182.0,,2014-01-09T22:55:57Z,,test3,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '28417', 'active': '1', 'datetime': '10 January 2014 7:55:57 AM', 'tz_datetime': '10 January 2014 7:55:57 AM +0900', 'latitude': '-29.86970000000001', 'longitude': '31.0236'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Juvenile,9 January 2014,67867867,Durban,[],,
